	date	text	source	likes	shares	year	month	day
1834	2022-06-27 13:03:35	Έλενα Ασημακοπούλου – Μπρούνο Τσιρίλο: Ο κεραυνοβόλος έρωτας, ο γάμος και το διαζύγιο μετά από 15 χρόνια κοινής πορείας  	"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"	0	0	2022	6	27
1835	2022-06-27 13:01:58	Θυμάμαι εκείνο το νησί..που ο ερωτας για πάντα ζει..	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2022	6	27
1836	2022-06-27 12:55:33	Έλενα Ασημακοπούλου - Μπρούνο Τσιρίλο: Ο κεραυνοβόλος έρωτας, ο γάμος και το διαζύγιο μετά από 15 χρόνια κοινής πορείας  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	27
1837	2022-06-27 12:48:24	"Έρωτας λέγεται. 
Και περνάει.
Μ'ευχαριστειτε αργότερα ."	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	7	3	2022	6	27
1838	2022-06-27 12:33:42	"RT @Elenalda_Sa: Ο έρωτας ακούει στ' όνομα σου
μιλάει όπως μου μιλάς
Ο έρωτας φοράει το άρωμα σου
φιλάει όμως με φιλας.
Ο έρωτας ακούει στ'…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	7	2022	6	27
1839	2022-06-27 12:13:11	RT @sleepygeor: Η Θεσσαλονίκη είναι έρωτας ♥️  	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	95	2022	6	27
1840	2022-06-27 12:11:03	@mpelas_ @rozy28101 Το ερωτας σαν τριαντάφυλλο εννοει😂 ΝΤΑΞΕΙ ΜΗΝ ΒΑΡΑΣ ΤΟ ΕΙΠΑ	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	2	0	2022	6	27
1841	2022-06-27 12:06:38	"Καίγομαι και σιγολιωνω
Και για σενα μαραζωνω
Αχ τι καημός
Μιλησε μου, μιλησε μου
Δυο λογακια χαρισε μου
Αχ ο φτωχος
Σ'αγαπώ σ'αγαπώ
Ως κανενας αλλος
Στην καρδια μου ριζωσε
Ερωτας μεγάλος
Τι να κανω; Τι να κανω; 
----------
Δημήτρης Υφαντής 🌺🌿Καίγομαι και σιγολιώνω    #sasmos  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	37	9	2022	6	27
1842	2022-06-27 12:06:35	"Αερικό είναι ο έρωτας μάτια μου..
Δεν φυλακίζεται..
Μόνο σε μια ψυχή φωλιάζει..
Κ όταν τον απαρνηθείς, κόβονται τα φτερά του..
Μην το πληγώνεις το αερικό σου..
Γιατί ένα μόνο προορίζεται για σένα..❤️❤️  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	13	6	2022	6	27
1843	2022-06-27 11:55:54	"RT @queenshelleyh: Ποιοι δαίμονες ποτίζουν την καινούρια σου ζάλη
Ποιος έρωτας σε σπρώχνει πιο μακριά από δω
Πες μου ποιο φόβο αγάπησες πάλ…"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	1	2022	6	27
1844	2022-06-27 11:07:15	RT @NiNo07547147: @MGregorake Δεν ειναι ο Ερωτας παιδι της λογικης	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	1	2022	6	27
1845	2022-06-27 10:54:35	RT @__gatos: Λαλάγγια και γίδινο τυρί.Έρωτας❤  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	44	2022	6	27
1846	2022-06-27 10:49:09	"RT @polyxeninl: Όσα νιώθω για σένα μη με ρωτάς, αν αυτό είναι τρέλα ή έρωτας, θέλω μόνο στα μάτια να με κοιτάς και να χάνομαι...
 "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	16	2022	6	27
1847	2022-06-27 10:41:17	"RT @armenistas: «Ο έρωτας είναι εντυπωσιακός από μόνος του»
 γιατί ο «Έρωτας», είναι ένα κομμάτι δικό σου.."	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	21	2022	6	27
1848	2022-06-27 10:38:09	@gsnavara @MariaPe46605769 @sanloukas410 @MaraMarioli @NostradamusdeM @NIKSOTIROPOYLOS Ναι, είναι έρωτας! Μεγάλη καψούρα σου λέω.🤣🤣🤣🤣🤣	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	27
1849	2022-06-27 10:34:02	Αν υπαρχει ενας ερωτας,αυτος ειναι η Δευτερα..😍	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	21	13	2022	6	27
1850	2022-06-27 10:24:54	"Ποιοι δαίμονες ποτίζουν την καινούρια σου ζάλη
Ποιος έρωτας σε σπρώχνει πιο μακριά από δω
Πες μου ποιο φόβο αγάπησες πάλι...."	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	9	1	2022	6	27
1851	2022-06-27 10:14:09	RT @Stelios_max: Έρωτας λέγεται η συνεχής και  ο ι κ ι ο θ ε λ ή ς  βελτίωση του χαρακτήρα σου για να αρέσεις μόνο σε έναν..!!	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	3	2022	6	27
1852	2022-06-27 09:55:09	"RT @MwvVoukamvilia: #sasmos #vasilikos 

""Πριν απ’ τα μάτια μου ήσουν φως.
Πριν απ’ τον Έρωτα έρωτας.
Κι όταν σε πήρε το φιλί… Γυναίκα.""

-…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	9	2022	6	27
1853	2022-06-27 09:49:39	"RT @lUeFzOUbbKjbKdW: Αν τραγουδούσε πάλι ο Ιταλός έρωτας πάλι πρώτος θα ήταν 
#eurovisiongr"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	2	2022	6	27
1854	2022-06-27 09:37:17	Open: Στα «νύχια» της Πέμης Ζούνη ο έρωτας δύο νέων καθημερινά από το φθινόπωρο  	"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>"	1	0	2022	6	27
1855	2022-06-27 09:26:26	"@sofaki___ @ItsDies ελα παρε μια αγκαλιτσα αλλα δως μου 2 νιωθω πιο ευαλωτος απο ποτε Δε θα σου δακρύσω κι ούτε είμαι ο ίδιος όπως κάποτε
Να ζήσω έτσι πώς, ο θάνατος αργός
Και μπαινοβγαίνεις σαν τον κλέφτη στο κορμί μου
Πώς και έρωτας κι εχθρός
Θυμάμαι είπες πως δεν έχεις νιώσει με καμιά όπως μαζί μ"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	5	0	2022	6	27
1856	2022-06-27 08:03:12	Δεν ξέρω αν το πιστεύετε, κλαίω συνέχεια, για την Αλλαγιάννη που πέθανε 77 ετών είχε γράψει ο Μανώλης το Αν πεθάνει μια αγάπη και γράφει αυτό το υπέροχο κείμενο  Συγκλονιστικό, τέτοιος έρωτας:  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	27
1857	2022-06-27 08:01:42	RT @BreakfastAtStar: Ευχαριστούμε θερμά τη Φαίη Ξυλά και τον Βασίλη Μίχα από την σειρά «Έρωτας με διαφορά» για την τιμή που μας έκαναν να π…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	2022	6	27
1858	2022-06-27 07:43:06	« όνειρο θερινής νυχτός» , « αγάπη καλοκαιρινή» , « σχέσεις του καλοκαιριού» , « Καλοκαιρινός έρωτας» , για αυτό το καλοκαίρι είναι η πιο ψεύτικη και ουτοπική εποχή	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0	2022	6	27
1859	2022-06-27 07:41:19	"Το τρίπτυχο της επιτυχίας του καλοκαιριού : 
Ηλιοβασίλεμα - Έρωτας - Παγωτό"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	176	112	2022	6	27
1860	2022-06-27 07:33:30	"@MBG11K1010 Χαχα
Πανέμορφος μέσα και έξω...
Αχ έρωτας❤️❣️"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	27
1861	2022-06-27 07:33:02	"@madam_shou Ο νέος ερωτας ""τα φυσάει"" γι αυτο αλλαζουν ολα"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2022	6	27
1862	2022-06-27 07:31:22	Καλοκαιρινός Έρωτας: Τι Σημαίνει Για Κάθε Ζώδιο!   	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0	2022	6	27
1863	2022-06-27 07:23:36	Έρωτας με διαφορά ηλικίας: «Εγώ είμαι 63 ετών και η σύζυγός μου 22 – Δεν με παντρεύτηκε για τα χρήματα» -  	"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Aftodioikisi_app</a>"	0	0	2022	6	27
1864	2022-06-27 07:17:34	@savagerydawn Μέσα στα μάτια σου ο κόσμος όλος έρωτας έρωτας κεραυνοβόλος 😂	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2022	6	27
1865	2022-06-27 06:56:24	RT @Sonia_kkk: Οι εμπειρίες μπορεί να σβήσουν αλλά ο αληθινός έρωτας που ένιωσες για κάποιον δεν μπορεί να σβήσει.	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	91	2022	6	27
1866	2022-06-27 06:49:21	"Τσόντα προσθήκη, πορνογραφία χίπις ειρήνη έρωτας αισθήματα αισθήσεις
#stoik"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2022	6	27
1867	2022-06-27 06:07:44	"Αυτό το είχα διαβάσει σε ένα βιβλίο:
""Ο έρωτας δεν αξίζει σε αυτούς που είναι επιφυλακτικοί και μικρόψυχοι""
Οπότε, τόλμησες, ρίσκαρες, προσπάθησες, μπορεί να μην κέρδισες, αλλά δεν έχασες, ο άλλος ίσως έχασε περισσότερα.
Το έχω κάνει και εγώ και θα το ξανά έκανα γιατί αυτή είμαι  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	18	11	2022	6	27
1868	2022-06-27 05:46:22	"RT @Drop_the_last_: Ο έρωτας δεν είναι συναλλαγή. 
Δεν παζαρεύεις μαζί του.
Συντάσσεσαι.
Δεν υποτάσσεσαι."	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	292	2022	6	27
1869	2022-06-27 04:20:48	@Sonia_kkk Έχει κόστος ε? Ο έρωτας?  Με τά λεφτά και την γυναίκα σου πιδας. Τί κόστος και δαπάνη? 💰🏅🔥🤳	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2022	6	27
1870	2022-06-27 03:38:29	@aiwnia_gaurina Ο ίδιος ο έρωτας είναι αμαρτωλός αν τον ζεις έντονα 🙏🙏  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	27
1871	2022-06-27 00:19:55	@nikivalomenou Μωρο μου. Θελω να σε δω, θελω να γινω το δτρωμα σου Νικη. Θελω να σε χαρω. Το κορμι σου. Τα χειλη σου. Μωρο μου. Ομορφο μου. Σε θελω. Να ειμαστε ομορφα. Ακου αυτον που σε αγαπαει πραγματικα. Θα τα βρπυμε τα αλλα, μαζι. Ερωτας πρωτα. Οι ψυχες αυτο θελουν. Kuss,liebe	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2022	6	27
1872	2022-06-27 00:07:28	"Τι είναι παιδιά ο έρωτας να ξεκολλάμε κατά παραγγελία; Σελοτέιπ; Που ακόμη και το σελοτέιπ δηλαδή αν προσπαθήσεις να το ξεκολλήσεις από κάπου απότομα, χωρίς εκείνο να είναι έτοιμο να φύγει, το πιθανότερο είναι να σκίσει το χαρτί.!!!
💜💜💜💜  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2022	6	27
1873	2022-06-26 23:59:43	@madam_shou Ο έρωτας,νομίζω, ισοπεδώνει τα πάντα...επίσης αλλιώς βλέπεις κάποια πράγματα στα 20 αλλιώς στα 40,50...είναι ωραίο να βλέπεις τη ζωή κι από άλλη σκοπιά!χρειάζονται οι σφαλιάρες,νιώθεις ζωντανός...	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	26
1874	2022-06-26 23:34:47	M’ αγαπά, δεν μ’ αγαπά. Ο έρωτας στη ζωγραφική.  	"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"	0	0	2022	6	26
1875	2022-06-26 22:59:53	Μόνο η αγάπη και ο έρωτας έχουν μείνει σε αυτόν τον κόσμο να θαυμάζω.Ολα τα άλλα στα μάτια μου φαντάζουν μικρά ασήμαντα και τιποτένια... Ίσως να φταίω εγώ... Να ζυγισα την ζωή λάθος.	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	6	4	2022	6	26
1876	2022-06-26 22:52:43	Ξαφνικά πέρασε η ζωή μπροστά στα μάτια σου. Ήταν αδύνατον να ζήσεις τόσο συμβατικά, χωρίς αυθορμητισμό, χωρίς εκπλήξεις. Μια ζωή τόσο προγραμματισμένη, ήταν δυσβάστακτη. Όταν ο έρωτας αντικαθίσταται από υπολογισμούς και συναρτήσεις, τότε είναι σίγουρη η αποτυχία...❤❤❤❤❤❤❤	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	26
1877	2022-06-26 22:34:04	@Christ1naki Ο ερωτας με ερωτα περναει!! Πιστεψεμε!!!!!!!  Βγες φλερταρε,διασκεδασε,και εκει υπαρχει καποιος που θα σε κανει να χαρεις!!	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	26
1878	2022-06-26 22:05:03	RT @lazaroun2: Και έτσι... Ο έρωτας μου βγήκε θετικός... Έσκασε η Βόμβα μεσα στο σπίτι.. Αύριο μεθαύριο.. Με βλέπω και εμενα.. Τα φιλιά αγα…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	3	2022	6	26
1879	2022-06-26 21:34:55	"@ntarntanna16 Μπράβο σου που το καταλαβαίνεις και το βιώνεις τόσο μικρή.. το δράμα δεν είναι για την ζωή. Ο έρωτας είναι γαλήνη και αρμονία.
Σου εύχομαι να μεγαλώσετε όμορφα και μαζί!"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	26
1880	2022-06-26 21:28:00	Ουφφ η ζέστη, η ηλιθιότητα , η τοξικότητα, η πολυλογία και ο έρωτας κάνουν πολύ κακό στην υγειά μου ... το αποφάσισα Κυριακή προς Δευτέρα 27/06/22.. #gnp 😏🤭✅️	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	26
1881	2022-06-26 21:12:01	RT @orestis_89: Ερωτας είσαι μωρή ΜΑΙΗ, ΕΡΩΤΑΣ! 🫶🏻 #survivorgr  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	3	2022	6	26
1882	2022-06-26 21:11:50	"@Lairy_Girl Είναι έρωτας ! Κρίμα !
Να περνάς τέλεια ❤️"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	26
1883	2022-06-26 21:00:20	@MGregorake Δεν ειναι ο Ερωτας παιδι της λογικης	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	1	1	2022	6	26
1884	2022-06-26 20:57:54	RT @Ageras_Pehlivas: Ο έρωτας είναι αναρχικός ! Τέλος !	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	2022	6	26
1885	2022-06-26 20:52:03	"RT @stressed_daily_: «Έρωτας τάχα να ‘ν’ αυτό
που έτσι με κάνει να ποθώ
τη συντροφιά σου,
που σαν βραδιάζει, τριγυρνώ
τα φωτισμένα για να δ…"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	7	2022	6	26
1886	2022-06-26 20:45:04	Έρωτας  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	21	0	2022	6	26
1887	2022-06-26 20:37:54	"#survivorGR
Έρωτας😍🥰♥️  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	7	0	2022	6	26
1888	2022-06-26 20:28:31	@SylvieDeParis7 Άσε με εκνεύρισε υπερβολικά στην ταινία. Ήμουν team Μόσχα πάντα ΕΝΝΟΕΊΤΑΙ αλλά κ Ορσα διότι ουσιαστικά κ αυτή θύμα ήτανε. Ο έρωτάς τους ήταν άκρως συγκινητικός αλλά ο Σπύρος ήταν μαλακας.	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2	0	2022	6	26
1889	2022-06-26 20:18:14	RT @n1234nina: Ο έρωτας πάντα κρύβει μια παράνοια μέσα του, μια τρέλα. Αλλά μην ξεχνάτε ότι και η τρέλα πάντα κρύβει μια δική της λογική...…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	301	2022	6	26
1890	2022-06-26 20:16:22	@Biochemlov Μαλλον δεν καταλαβες. Ξεχωριζω το φλερτ που μπορει να σου κανουν, απο το αμοιβαιο ενδιαφερον κ ειναι λιγο απαντηση σε αλλο τουι που διαβασα περι φλερτ. Διοτι το φλερτ δε σημαινει ερωτας. Αυτο.	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0	2022	6	26
1891	2022-06-26 20:15:19	@aiwnia_gaurina Στον βιασμό, στην παιδεραστία και στην κτηνοβασια έρωτας δεν υπάρχει?	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	26
1892	2022-06-26 20:14:17	"Μαγειρεύω σήμερα σε μια φίλη, δοκιμάζει, ""σε παντρεύομαι"" μου λέει. Τελικά ο έρωτας περνάει κι από το γυναικείο στομάχι."	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	6	4	2022	6	26
1893	2022-06-26 20:12:27	Ερωτας είσαι μωρή ΜΑΙΗ, ΕΡΩΤΑΣ! 🫶🏻 #survivorgr  	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	30	3	2022	6	26
1894	2022-06-26 20:09:15	@happycityblog Μεγάλος έρωτας	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	26
1895	2022-06-26 20:07:31	"RT @pharmaki500mg: Άνοιξη ξανά ακόμα τι να θυμηθώ
Απ' τον καιρό που οι δυο μαζί
Ξεκινούσαμε εμείς
Ραντεβού στη χαρά
Ναι ο έρωτας δίνει φτερ…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2	2022	6	26
1896	2022-06-26 20:04:37	"«Έρωτας τάχα να ‘ν’ αυτό
που έτσι με κάνει να ποθώ
τη συντροφιά σου,
που σαν βραδιάζει, τριγυρνώ
τα φωτισμένα για να δω
παράθυρά σου;🌺🌿
Θεώνη Δρακοπούλου - ""Μυρτιώτισσα""
#sasmos  "	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	29	7	2022	6	26
1897	2022-06-26 20:04:05	"Άνοιξη ξανά ακόμα τι να θυμηθώ
Απ' τον καιρό που οι δυο μαζί
Ξεκινούσαμε εμείς
Ραντεβού στη χαρά
Ναι ο έρωτας δίνει φτερά
*Που το θυμηθηκα παναγια μου;
 "	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	5	2	2022	6	26
1898	2022-06-26 20:03:37	@oParisianos @KKoutsia @SylvieDeParis7 @fWYT1DrznWHRyBc @u9t22RYkqHNgYin Και θα φαινόταν και πιο δυνατός ο έρωτάς τους. Δλδ άμα όλοι οι άλλοι συμπεριφέρονταν νορμάλ και δεν ήθελαν τον Κ, αλλά η Δ τους είχε όλους γραμμένους κι έλεγε “αυτόν αγαπώ και θα είμαι μαζί του ό,τι κι αν λέτε”, και νορμάλ σενάριο θα είχαμε και θα ήταν πάλι μαζί οι δκ.	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	7	0	2022	6	26
1899	2022-06-26 19:53:29	"RT @ClaireZacharop: 🌺Πριν απ’ τα μάτια μου ήσουν φως.
Πριν απ’ τον Έρωτα έρωτας.
Κι όταν σε πήρε το φιλί Γυναίκα.🌿

(Οδ.Ελύτης) 🌿❤🌺

#sasmo…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	11	2022	6	26
1900	2022-06-26 19:36:54	"RT @Eleonora_ka_: Η φρικιαστική αληθινή ιστορία πίσω απ το παραμύθι της Ραπουνζέλ.
Οι γονείς της Blanche Monnier έκλεισαν την κόρη τους σε…"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	10	2022	6	26
1901	2022-06-26 19:35:12	RT @Anosia_: Δυστυχώς κάποιες φορές ο χωρισμός δεν έρχεται επειδή έφυγε ο έρωτας αλλά επειδή δεν προσπάθησαν αρκετά να καταλάβει ο ένας τον…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	20	2022	6	26
1902	2022-06-26 19:32:12	RT @orestis_89: Μαίη είσαι ερωτας μωρή!  🍊🫶🏻 #survivorGR	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	1	2022	6	26
1903	2022-06-26 19:31:54	Μαίη είσαι ερωτας μωρή!  🍊🫶🏻 #survivorGR	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	16	1	2022	6	26
1904	2022-06-26 19:25:51	"@XristosStak 👏👏👏Τέλειο!!!❤️
Ερωτας, ανίκητος στη μάχη ❤️❤️ #AAmazi #σταχτηουλα"	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	4	0	2022	6	26
1905	2022-06-26 19:17:36	@80Dimitris Αισιοδοξία, και ο κεραυνοβόλος έρωτας σε περιμένει για να περάσετε τέλεια στις αυγουστιάτικες διακοπές!	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	26
1906	2022-06-26 19:07:31	RT @rldis13: Στη πραγματικότητα είμαι δεξιός νοικοκυραίος. Είδωλο μου ο Άδωνις και έρωτας μου η Λατινοπούλου.	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2	2022	6	26
1907	2022-06-26 19:03:34	Πατατακια με πιπέρι αυτός ο έρωτας.	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2022	6	26
1908	2022-06-26 19:01:24	Στη πραγματικότητα είμαι δεξιός νοικοκυραίος. Είδωλο μου ο Άδωνις και έρωτας μου η Λατινοπούλου.	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	22	2	2022	6	26
1909	2022-06-26 19:01:04	RT @Vassoue1: Λάρισα ρε φίλε, περιμένεις να σε χτυπήσει ο έρωτας κατακούτελα και σε χτυπάει η ζέστα..!!!	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	107	2022	6	26
1910	2022-06-26 18:59:44	RT @ValentinaSerre: Ο έρωτας θέλει αναρχία ! Τέλος !	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	7	2022	6	26
1911	2022-06-26 18:54:37	RT @sikomenofridi: Λένε πως ο έρωτας δεν διαρκεί παρά μόνο λίγους μήνες-λίγα χρόνια. Λέω πως μάλλον δεν σας έμαθαν να παλεύετε αρκετά για ε…	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	12	2022	6	26
1912	2022-06-26 18:46:00	Ο έρωτας είναι αναρχικός ! Τέλος !  	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	2	1	2022	6	26
1913	2022-06-26 18:44:19	"@manossantrelis @john_xiii @Kelly0372 Αν ήσουν ένα δάκρυ μου
Δε θα 'κλαιγα ποτέ να μη σε χάσω.
Αν ήσουν αμαρτία μου
Συγγνώμη δεν ζητάω απ' το Θεό.
Τη νύχτα που ενωθήκαμε
Μπορούσα και στην κόλαση να φτάσω,
Κι ας ήμουν ένας έρωτας
Που κράτησε για σένα ένα λεπτό."	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	26
1914	2022-06-26 18:44:00	@stathischal Εκείνα τα χρόνια υπήρχε αξιοπρέπεια, αγάπη, έρωτας, συντροφικότητα. Πώς να γίνουν κατανοητά από τους νέους που κάνουν σεξ σαν κτήνη και μετά τρέχουν για αμβλώσεις. Χάθηκε το μέτρο. Χάθηκε η αξιοπρέπεια.	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2022	6	26
1915	2022-06-26 18:41:39	@syrling1 Είναι συγκινητικός αυτός ο έρωτας.	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	26
1916	2022-06-26 18:33:31	Ο έρωτας θέλει αναρχία ! Τέλος !	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	14	7	2022	6	26
1917	2022-06-26 18:27:10	Άλλος ένας έρωτας τελείωσε.. 🥱  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	28	0	2022	6	26
1918	2022-06-26 18:19:45	RT @PanKal23: Ο έρωτας φτιάχτηκε για να μας ξεπερνάει όχι για να μας αφήνει περιθώρια επιλογής ….	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2	2022	6	26
1919	2022-06-26 18:14:30	"@sotoskyros αχ όχι τώρα με τη ζέστη ακουμπάει μόνο πατουσακι μέχρι εκεί...στα υπόλοιπα σημεία απαγορεύεται ...
έρωτας έρωτας αλλά μη πεθάνουμε κιόλας από τη ζέστη χαχαχα"	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0	2022	6	26
1920	2022-06-26 18:11:11	RT @pseudonio: Έρωτας είναι όταν που περνάει ο γκόμενός σου από μπροστά σου και σκέφτεσαι:Αυτός εκεί είναι και δεν είναι αυτός που έχω μέσα…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1	2022	6	26
1921	2022-06-26 18:08:40	@kyrykaina Είναι έρωτας αυτή η μουσούδα. Πόσο όμορφο σκυλακι❤️❤️❤️❤️❤️❤️❤️😍	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0	2022	6	26
1922	2022-06-26 18:06:14	RT @just_me2108: Έρωτας κεραυνοβολος....😂😂😂😂😂😂😂😂😂😂😂  	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1	2022	6	26
